internal_id,basic_final_polish,gw_polish,diameter_min,diameter_max,height,table_size,crown_angle,pavilion_angle,star_length,lower_half,girdle_thick,girdle_min,girdle_max,culet_size,crown_height,pavilion_depth,total_depth,table_size_pct,table_size_pct_grade,crown_angle_degree,crown_angle_degree_grade,pavilion_angle_degree,pavilion_angle_degree_grade,star_length_pct,star_length_pct_grade,lower_half_pct,lower_half_pct_grade,girdle_thick_pct,girdle_thick_pct_grade,girdle_min_description,girdle_max_description,girdle_grade,culet_size_description,crown_height_pct,crown_height_pct_grade,pavilion_depth_pct,total_depth_pct,total_depth_pct_grade,individual_cut_grade,est_table_cut_grade,gradia_cut,final_gradia_cut,final_sarine_cut,gw_cut,sarine_cut,sarine_symmetry,gw_symmetry,roundness,roundness_grade,table_size_dev,table_size_dev_grade,crown_angle_dev,crown_angle_dev_grade,pavilion_angle_dev,pavilion_angle_dev_grade,star_length_dev,star_length_dev_grade,lower_half_dev,lower_half_dev_grade,girdle_thick_dev,girdle_thick_dev_grade,crown_height_dev,crown_height_dev_grade,pavilion_depth_dev,pavilion_depth_dev_grade,misalignment,misalignment_grade,table_edge_var,table_edge_var_grade,table_off_center,table_off_center_grade,culet_off_center,culet_off_center_grade,table_off_culet,table_off_culet_grade,star_angle,star_angle_grade,upper_half_angle,upper_half_angle_grade,lower_half_angle,lower_half_angle_grade,remarks
200,VG,VG,3.25,3.26,1.96,58.7,34.55,40.71,45.3,76.2,3.29,1.6,2.46,0.8,14.16,42.7,60.22,59,EX,34.5,EX,40.8,EX,45,EX,75,EX,3.5,EX,MED,STK,EX,None / Very Small,14,EX,42.5,60.2,EX,EX,EX,EX,EX,EX,EX,EX,VG,VG,0.5,EX,0.5,EX,0.1,EX,0.4,EX,4.2,EX,3.7,EX,0.7,EX,0.6,EX,0.9,EX,1.6,VG,2.9,VG,0.8,VG,0.3,EX,0.8,EX,1.2,EX,1.3,EX,0.6,EX,
205,EX,VG,3.18,3.2,1.984,57.1,34.66,41.04,45.8,78.2,4.11,2.57,3.26,0.63,14.86,43.18,62.21,57,EX,34.5,EX,41,EX,45,EX,80,EX,4,EX,STK,THK,VG,None / Very Small,15,EX,43,62.2,EX,VG,EX,VG,VG,VG,EX,VG,GD,VG,0.4,EX,1,EX,0.7,EX,0.3,EX,5.8,EX,3.5,EX,0.5,EX,0.6,EX,0.6,EX,3.3,GD,2.9,VG,0.6,EX,0.5,EX,1,VG,2.3,EX,3.9,EX,0.4,EX,
230,VG,VG,3.15,3.17,1.945,57.1,34.53,41.04,48.6,76.2,3.38,1.36,2.37,0.44,14.76,43.31,61.49,57,EX,34.5,EX,41,EX,50,EX,75,EX,3.5,EX,MED,STK,EX,None / Very Small,15,EX,43.5,61.5,EX,EX,EX,EX,EX,EX,EX,EX,VG,VG,0.6,EX,1,EX,1.2,EX,0.4,EX,5.2,EX,2.6,EX,0.4,EX,0.3,EX,0.6,EX,1.6,VG,3.6,VG,0.2,EX,0.2,EX,0.2,EX,3.2,EX,2.7,EX,0.4,EX,
233,EX,VG,3.15,3.17,1.936,57.1,33.74,41.13,46.7,77.2,3.55,1.52,2.44,0.57,14.34,43.37,61.29,57,EX,33.5,EX,41.2,EX,45,EX,75,EX,3.5,EX,MED,STK,EX,None / Very Small,14.5,EX,43.5,61.3,EX,EX,EX,EX,EX,EX,EX,EX,VG,VG,0.4,EX,0.8,EX,0.5,EX,0.5,EX,5.3,EX,2.9,EX,0.7,EX,0.6,EX,0.6,EX,1.8,VG,4.3,VG,0.2,EX,0.1,EX,0.3,EX,2.7,EX,2,EX,0.4,EX,
236,EX,VG,3.17,3.18,1.898,57.6,32.83,41.13,53.3,79.3,2.67,0.6,1.76,0.44,13.53,43.39,59.72,58,EX,33,EX,41.2,EX,55,EX,80,EX,2.5,EX,ETN to VTN,MED,VG,None / Very Small,13.5,EX,43.5,59.7,EX,EX,EX,EX,EX,VG,VG,VG,VG,VG,0.3,EX,0.8,EX,1.1,EX,1.1,VG,3.5,EX,3.7,EX,1.3,VG,0.9,EX,0.9,EX,2.3,VG,2.5,EX,0.3,EX,0.7,VG,0.4,EX,2.3,EX,3.3,EX,1.1,EX,
578,EX,,3.21,3.25,1.92,60.8,32.73,40.2,45.1,78.5,4.89,2.91,4.86,0.43,12.6,41.9,59.46,61,EX,32.5,EX,40.2,VG,45,EX,80,EX,5,VG,STK,VTK,GD,None / Very Small,12.5,EX,42,59.5,EX,GD,GD,GD,GD,GD,#N/A,GD,VG,,1.1,VG,1.8,VG,0.5,EX,0.2,EX,6,EX,6.4,VG,0.6,EX,0.9,EX,0.6,EX,2.1,VG,1.8,EX,0.6,EX,0.1,EX,0.6,EX,1.5,EX,3.2,EX,0.5,EX,
581,EX,,2.95,3,1.76,59.6,32.49,40.65,49,76.6,3.46,1.48,3.36,0.44,12.94,42.67,59.14,60,EX,32.5,EX,40.6,EX,50,EX,75,EX,3.5,EX,MED,THK,VG,None / Very Small,13,EX,42.5,59.1,EX,VG,VG,VG,VG,VG,#N/A,VG,GD,,1.7,VG,0.9,EX,0.5,EX,1.2,VG,3,EX,2.9,EX,1.4,VG,0.7,EX,1.3,VG,4,GD,3,VG,0.3,EX,0.8,VG,0.6,EX,3.7,VG,1,EX,1.4,EX,
588,EX,,3.17,3.19,2.013,58,35.03,41.59,46.6,78.3,4.57,2.33,3.43,0.63,14.7,44.05,63.38,58,EX,35,EX,41.6,EX,45,EX,80,EX,4.5,EX,STK,THK,VG,None / Very Small,14.5,EX,44,63.4,VG,VG,EX,VG,VG,VG,#N/A,VG,VG,,0.6,EX,1.1,EX,0.3,EX,0.7,EX,6.6,EX,4.2,EX,0.9,EX,1.3,VG,0.6,EX,1.7,VG,4.4,VG,0.8,VG,0.5,EX,1.3,VG,1.8,EX,1.7,EX,0.6,EX,
591,VG,,3,3.02,1.925,60.8,37.21,41.53,45,77.4,4.98,2.69,3.49,0.66,14.92,44.02,63.95,61,EX,37,VG,41.6,EX,45,EX,75,EX,5,VG,STK,THK,VG,None / Very Small,15,EX,44,64,VG,VG,GD,GD,GD,GD,#N/A,GD,GD,,0.5,EX,0.6,EX,1.1,EX,0.6,EX,4,EX,2.7,EX,0.8,EX,0.3,EX,1,EX,3.2,GD,1.7,EX,0.1,EX,0.6,EX,0.5,EX,1.3,EX,4.1,EX,0.8,EX,
593,VG,,2.97,2.99,1.873,57.6,35.6,41.61,50.1,75.4,3.56,1.74,2.72,0.77,15.2,44.05,62.83,58,EX,35.5,EX,41.6,EX,50,EX,75,EX,3.5,EX,MED,STK,EX,None / Very Small,15,EX,44,62.8,EX,EX,VG,VG,VG,VG,#N/A,VG,GD,,0.7,EX,0.9,EX,2.5,GD,0.8,EX,5.7,EX,4.2,EX,1.1,EX,1,EX,1.3,VG,2.2,VG,2.2,EX,0.9,VG,0.3,EX,1.1,VG,2.1,EX,2.3,EX,0.8,EX,
594,VG,,3.05,3.06,1.849,58.6,33.99,40.91,46.4,76.7,3.54,2.1,2.55,0.79,13.92,43.01,60.56,59,EX,34,EX,41,EX,45,EX,75,EX,3.5,EX,STK,STK,EX,None / Very Small,14,EX,43,60.6,EX,EX,EX,EX,VG,VG,#N/A,EX,GD,,0.5,EX,0.8,EX,0.3,EX,0.2,EX,4.5,EX,2.2,EX,0.6,EX,1,EX,0.7,EX,3.3,GD,1.3,EX,0.3,EX,0.3,EX,0.6,EX,1.2,EX,2.1,EX,0.2,EX,
595,GD,,2.93,2.96,1.835,61.2,38.13,40.74,46.8,78.8,4.28,1.26,3.36,0.65,15.22,42.8,62.33,61,EX,38,VG,40.8,EX,45,EX,80,EX,4.5,EX,MED,THK,VG,None / Very Small,15,EX,43,62.3,EX,VG,GD,GD,GD,GD,#N/A,GD,VG,,0.8,EX,0.8,EX,1.1,EX,0.9,EX,3.6,EX,7.6,VG,1.2,EX,1,EX,1,EX,3,VG,3.5,VG,0.4,EX,0.3,EX,0.7,EX,2.1,EX,0.9,EX,1,EX,
597,EX,,2.9,2.94,1.736,61.5,31.78,40.93,51,80.7,4.42,2.33,3.39,0.55,11.99,42.95,59.45,62,EX,32,EX,41,EX,50,EX,80,EX,4.5,EX,STK,THK,VG,None / Very Small,12,VG,43,59.5,EX,VG,VG,VG,VG,VG,#N/A,VG,VG,,1.3,VG,1,EX,0.5,EX,1,VG,4.7,EX,7.1,VG,1.4,VG,0.7,EX,1.4,VG,3,VG,3.8,VG,0.5,EX,0.5,EX,0.6,EX,1.3,EX,4.3,EX,1.1,EX,
599,VG,,2.92,2.96,1.75,62.6,33.11,41.24,50.5,76.4,3.74,1.36,2.72,0.61,12.26,43.41,59.44,63,VG,33,EX,41.2,EX,50,EX,75,EX,3.5,EX,MED,STK,EX,None / Very Small,12.5,EX,43.5,59.4,EX,VG,VG,VG,VG,VG,#N/A,VG,VG,,1.3,VG,0.8,EX,0.7,EX,0.5,EX,9.3,VG,3.8,EX,0.8,EX,0.7,EX,0.7,EX,2.9,VG,3.4,VG,0.2,EX,0.6,EX,0.7,EX,1.5,EX,1.2,EX,0.7,EX,
600,VG,,2.93,2.96,1.876,58.1,36.83,40.66,49,78.9,5.12,2.24,4.55,0.61,15.78,42.62,63.66,58,EX,37,VG,40.6,EX,50,EX,80,EX,5,VG,STK,VTK,GD,None / Very Small,16,EX,42.5,63.7,VG,GD,VG,GD,GD,GD,#N/A,GD,GD,,1.1,VG,1.3,VG,1,EX,0.3,EX,6.5,EX,4.1,EX,1.8,VG,2,VG,0.7,EX,5.1,GD,4.4,VG,1.4,GD,0.6,EX,1.9,GD,3.8,VG,1.5,EX,0.4,EX,
602,EX,,3,3.01,1.836,57.5,33.98,40.83,44.9,79.4,3.76,1.96,2.69,0.5,14.3,42.95,61.08,58,EX,34,EX,40.8,EX,45,EX,80,EX,4,EX,MED,STK,EX,None / Very Small,14.5,EX,43,61.1,EX,EX,EX,EX,EX,EX,#N/A,EX,VG,,0.5,EX,0.8,EX,0.3,EX,0.5,EX,1.9,EX,4.1,EX,0.7,EX,1.3,VG,1.3,VG,2.8,VG,2.7,EX,0.8,VG,0.6,EX,1.4,VG,1.8,EX,1.2,EX,0.6,EX,
603,EX,,2.92,2.95,1.804,59.5,33.86,41.34,52.5,75.1,3.99,1.77,3.1,0.34,13.6,43.8,61.49,60,EX,34,EX,41.4,EX,55,EX,75,EX,4,EX,MED,THK,VG,None / Very Small,13.5,EX,44,61.5,EX,VG,EX,VG,VG,VG,#N/A,VG,VG,,1.1,VG,1.2,EX,0.3,EX,0.6,EX,3.7,EX,3.6,EX,1.2,EX,0.7,EX,0.7,EX,2.6,VG,1.3,EX,0.6,EX,0.5,EX,1.2,VG,1.1,EX,1.4,EX,1,EX,
604,VG,,2.91,2.93,1.82,58.8,32.5,41.96,49.5,75.8,4.41,2.15,3.59,0.68,13.13,44.63,62.24,59,EX,32.5,EX,42,VG,50,EX,75,EX,4.5,EX,STK,THK,VG,None / Very Small,13,EX,44.5,62.2,EX,VG,VG,VG,VG,VG,#N/A,VG,GD,,0.6,EX,1.1,EX,0.6,EX,0.6,EX,3.3,EX,3.7,EX,1.3,VG,0.7,EX,1.7,VG,3.9,GD,3.2,VG,0.4,EX,1,VG,1.4,VG,1.3,EX,1.3,EX,0.6,EX,
606,VG,,2.99,3.02,1.753,62.8,33.25,40.21,45.9,77.5,4.06,2.16,3.23,0.47,12.22,42.04,58.36,63,VG,33.5,EX,40.2,VG,45,EX,80,EX,4,EX,STK,THK,VG,None / Very Small,12,VG,42,58.4,EX,VG,GD,GD,GD,GD,#N/A,GD,VG,,0.8,EX,0.1,EX,0.6,EX,0.7,EX,5.1,EX,7.2,VG,1,EX,0.7,EX,1.7,VG,3,VG,3.8,VG,0.5,EX,0.3,EX,0.7,EX,3.2,EX,1.8,EX,0.9,EX,
610,VG,,2.96,3,1.86,58,35.71,41.44,47.6,77.6,3.52,1.14,3.15,0.94,15.03,43.76,62.42,58,EX,35.5,EX,41.4,EX,50,EX,80,EX,3.5,EX,THN,THK,VG,None / Very Small,15,EX,44,62.4,EX,VG,EX,VG,VG,VG,#N/A,VG,GD,,1,VG,1,EX,0.9,EX,1.4,VG,3.5,EX,5.4,EX,0.9,EX,1.7,VG,3,GD,5.5,GD,3,VG,0.7,VG,0.5,EX,1.1,VG,3.8,VG,2.3,EX,1.2,EX,
613,EX,,3,3.01,1.883,58.8,35.35,41.54,48.5,79.9,3.86,2.06,2.73,0.7,14.66,44,62.58,59,EX,35.5,EX,41.6,EX,50,EX,80,EX,4,EX,STK,STK,EX,None / Very Small,14.5,EX,44,62.6,EX,EX,VG,VG,VG,VG,#N/A,VG,VG,,0.3,EX,0.6,EX,0.5,EX,0.4,EX,4.8,EX,3.2,EX,0.5,EX,1,EX,0.7,EX,2,VG,2.7,EX,0.6,EX,0.2,EX,0.6,EX,1.3,EX,2.3,EX,0.4,EX,
617,EX,,3.06,3.08,1.86,57.9,33.49,41.21,44.3,81.5,3.07,1.27,2.25,0.59,13.96,43.54,60.67,58,EX,33.5,EX,41.2,EX,45,EX,80,EX,3,EX,MED,STK,EX,None / Very Small,14,EX,43.5,60.7,EX,EX,EX,EX,VG,VG,#N/A,EX,GD,,0.7,EX,0.7,EX,0.5,EX,1.8,VG,6.2,EX,2,EX,0.8,EX,0.7,EX,1,EX,3.1,GD,3.8,VG,0.3,EX,1.1,VG,1.2,VG,1.4,EX,2.7,EX,1.9,VG,
620,VG,,2.95,2.97,1.774,63.9,32.84,41.49,48,74.5,4.33,2.2,3.25,0.68,11.71,43.93,60.03,64,VG,33,EX,41.4,EX,50,EX,75,EX,4.5,EX,STK,THK,VG,None / Very Small,11.5,VG,44,60,EX,VG,VG,VG,VG,VG,#N/A,VG,VG,,0.7,EX,0.7,EX,0.8,EX,0.7,EX,6.2,EX,8.6,VG,0.7,EX,0.3,EX,0.3,EX,1.9,VG,3.2,VG,0.4,EX,0.4,EX,0.8,EX,0.7,EX,1.5,EX,0.8,EX,
631,VG,,2.97,2.99,1.905,58.8,36.41,41.43,51.1,76.3,4.81,2.76,3.86,0.71,15.22,43.88,64.01,59,EX,36.5,EX,41.4,EX,50,EX,75,EX,5,VG,STK,THK,VG,None / Very Small,15,EX,44,64,VG,VG,VG,VG,VG,VG,#N/A,VG,VG,,0.6,EX,0.4,EX,0.9,EX,0.9,EX,6.1,EX,2.6,EX,0.6,EX,0.7,EX,0.3,EX,1.7,VG,2.3,EX,0.2,EX,0.8,VG,1,VG,1.3,EX,1.8,EX,1,EX,
632,EX,,3.1,3.12,1.974,58.7,36.75,41.55,48.6,76.9,3.99,2.06,2.73,0.68,15.44,44,63.49,59,EX,37,VG,41.6,EX,50,EX,75,EX,4,EX,STK,STK,EX,None / Very Small,15.5,EX,44,63.5,VG,VG,GD,GD,GD,GD,#N/A,GD,GD,,0.6,EX,0.8,EX,1.3,VG,1.4,VG,6.1,EX,5.1,EX,0.7,EX,1.3,VG,1.6,VG,3.7,GD,2,EX,0.6,EX,1,VG,1.3,VG,2.6,EX,2.3,EX,1.5,EX,
635,EX,,3.12,3.13,1.872,60.5,33.11,40.54,50.5,79.9,4.54,2.21,3.94,0.61,12.83,42.46,59.9,61,EX,33,EX,40.6,EX,50,EX,80,EX,4.5,EX,STK,THK,VG,None / Very Small,13,EX,42.5,59.9,EX,VG,VG,VG,VG,VG,#N/A,VG,GD,,0.6,EX,2.7,GD,2.9,GD,1,VG,6.4,EX,2.8,EX,2.1,VG,1,EX,1.3,VG,1.5,EX,3.7,VG,1.4,GD,0.6,EX,1.8,VG,1.3,EX,4.4,EX,1.1,EX,
636,VG,,3.01,3.06,1.888,59.4,32.54,41.83,51.3,77,4.34,2.04,3.52,0.63,13.13,44.63,62.15,59,EX,32.5,EX,41.8,EX,50,EX,75,EX,4.5,EX,MED,THK,VG,None / Very Small,13,EX,44.5,62.1,EX,VG,EX,VG,VG,VG,#N/A,VG,GD,,1.5,VG,0.4,EX,0.3,EX,1.1,VG,4.1,EX,5.5,EX,2.1,VG,1.3,VG,1,EX,4.6,GD,2.4,EX,0.9,VG,1.4,GD,1.7,VG,1.3,EX,1,EX,1.9,VG,
640,REJ,,2.88,2.91,1.662,60.6,33.1,39.95,46.8,76.8,3.28,1,3.14,0.79,12.78,41.24,57.41,61,EX,33,EX,40,VG,45,EX,75,EX,3.5,EX,THN,THK,VG,None / Very Small,13,EX,41,57.4,VG,VG,GD,GD,GD,GD,#N/A,GD,FR,,1,VG,0.4,EX,0.5,EX,0.9,EX,5.8,EX,10,VG,2,VG,1.4,VG,1.7,VG,7.6,FR,2.2,EX,0.5,EX,0.6,EX,1.1,VG,3.6,EX,2.8,EX,1,EX,
641,VG,,2.92,2.94,1.74,59.9,33.49,40.76,49.1,76.4,3.34,1.19,2.01,0.78,13.28,42.73,59.39,60,EX,33.5,EX,40.8,EX,50,EX,75,EX,3.5,EX,THN,MED,EX,None / Very Small,13.5,EX,42.5,59.4,EX,EX,EX,EX,VG,VG,#N/A,EX,GD,,0.4,EX,0.7,EX,0.3,EX,0.3,EX,9.1,VG,2.8,EX,0.7,EX,0.7,EX,1,EX,3.3,GD,3,VG,0.4,EX,0.6,EX,0.9,EX,1.3,EX,2.3,EX,0.3,EX,
645,EX,,3.03,3.04,1.867,57.6,33.86,40.81,44.1,81.8,4.25,2.41,3.2,0.53,14.24,42.96,61.56,58,EX,34,EX,40.8,EX,45,EX,80,EX,4.5,EX,STK,THK,VG,None / Very Small,14,EX,43,61.6,EX,VG,EX,VG,VG,VG,#N/A,VG,VG,,0.4,EX,0.9,EX,1.2,EX,1.1,VG,3.6,EX,1.7,EX,0.6,EX,0.7,EX,1.3,VG,1.8,VG,2.2,EX,0.2,EX,0.5,EX,0.5,EX,1.5,EX,2.2,EX,1.2,EX,
654,EX,,3.02,3.04,1.944,57,35.84,41.41,45.6,76.2,4.79,2.34,4.32,0.5,15.52,43.84,64.18,57,EX,36,EX,41.4,EX,45,EX,75,EX,5,VG,STK,VTK,GD,None / Very Small,15.5,EX,44,64.2,VG,GD,VG,GD,GD,GD,#N/A,GD,GD,,0.7,EX,0.4,EX,0.7,EX,0.7,EX,3.9,EX,6,EX,1.4,VG,1.3,VG,2,VG,5.1,GD,3.8,VG,0.8,VG,1.5,GD,2.2,GD,4.7,VG,2.4,EX,0.8,EX,
167,REJ,,2.89,2.95,1.808,61.4,36.98,41.19,50.8,79.3,4.11,1.68,3.08,0.75,14.45,43.32,61.92,61,EX,37,VG,41.2,EX,50,EX,80,EX,4,EX,MED,THK,VG,None / Very Small,14.5,EX,43.5,61.9,EX,VG,,,,,#N/A,GD,FR,,1.9,GD,2.4,VG,2.3,VG,0.6,EX,4.2,EX,3.2,EX,0.8,EX,1.7,VG,1,EX,6.4,FR,3.1,VG,0.2,EX,0.7,VG,0.7,EX,2.4,EX,2.8,EX,0.8,EX,
169,EX,,2.91,2.94,1.833,58.3,35.73,40.89,48.5,79.1,4.72,2.36,3.73,0.65,15.07,42.65,62.65,58,EX,35.5,EX,40.8,EX,50,EX,80,EX,4.5,EX,STK,THK,VG,None / Very Small,15,EX,42.5,62.6,EX,VG,EX,VG,VG,VG,#N/A,VG,GD,,0.8,EX,1.6,VG,0.5,EX,0.3,EX,6.9,EX,2.5,EX,1,EX,1,EX,0.7,EX,3.7,GD,3.8,VG,0.5,EX,0.4,EX,0.7,EX,1.5,EX,3.4,EX,0.4,EX,
170,VG,,2.92,2.96,1.745,62.3,33.8,40.69,49.2,76.7,3.94,1.8,4.08,0.71,12.64,42.42,59.31,62,EX,34,EX,40.6,EX,50,EX,75,EX,4,EX,MED,THK,VG,None / Very Small,12.5,EX,42.5,59.3,EX,VG,VG,VG,VG,VG,#N/A,VG,GD,,1.5,VG,1.7,VG,0.4,EX,1.6,VG,6.9,EX,2.8,EX,0.8,EX,0.7,EX,1.4,VG,5.7,GD,3.8,VG,0.2,EX,1,VG,0.8,EX,1.8,EX,1.4,EX,1.6,EX,
171,EX,,3.03,3.05,1.848,58.3,32.76,40.81,47.7,76.1,4.67,1.94,3.82,0.72,13.36,42.76,60.83,58,EX,33,EX,40.8,EX,50,EX,75,EX,4.5,EX,MED,THK,VG,None / Very Small,13.5,EX,43,60.8,EX,VG,VG,VG,VG,VG,#N/A,VG,GD,,0.9,EX,1,EX,0.6,EX,1,VG,5.1,EX,3.7,EX,1.4,VG,0.7,EX,1.6,VG,3.7,GD,3,VG,0.5,EX,0.5,EX,1,VG,2.1,EX,2,EX,1,EX,
172,VG,,3.05,3.07,1.849,60.6,32.73,41.26,43.9,76.4,3.98,1.93,2.97,0.62,12.74,43.47,60.39,61,EX,32.5,EX,41.2,EX,45,EX,75,EX,4,EX,MED,THK,VG,None / Very Small,12.5,EX,43.5,60.4,EX,VG,EX,VG,VG,VG,#N/A,VG,GD,,0.7,EX,0.3,EX,0.5,EX,0.7,EX,6.9,EX,3.6,EX,1.1,EX,1.6,VG,1.6,VG,4.9,GD,2.4,EX,1,VG,1.1,VG,2.1,GD,2.3,EX,2.8,EX,0.9,EX,
173,EX,,2.94,2.99,1.829,58.8,33.76,41.1,46.7,76.7,4.89,2.66,4.08,0.81,13.78,42.86,61.62,59,EX,34,EX,41.2,EX,45,EX,75,EX,5,VG,STK,THK,VG,None / Very Small,14,EX,43,61.6,EX,VG,EX,VG,VG,VG,#N/A,VG,GD,,1.8,VG,2.2,VG,1.6,VG,1.4,VG,3.7,EX,6.2,VG,1.2,EX,1,EX,1,EX,3.4,GD,4.2,VG,0.6,EX,0.9,VG,1.3,VG,2.3,EX,1.4,EX,1.4,EX,
174,EX,,2.99,3.01,1.843,57.8,33.64,41.5,46.7,76.9,3.47,1.6,2.5,0.83,14.08,43.9,61.47,58,EX,33.5,EX,41.6,EX,45,EX,75,EX,3.5,EX,MED,STK,EX,None / Very Small,14,EX,44,61.5,EX,EX,EX,EX,EX,EX,#N/A,EX,VG,,0.8,EX,0.6,EX,1.6,VG,1.3,VG,4.3,EX,1.8,EX,0.5,EX,0.7,EX,0.7,EX,1.4,EX,2,EX,0.8,VG,1,VG,1.8,VG,1.3,EX,2.6,EX,1.5,EX,
658,VG,,3.09,3.12,1.947,56.8,35.38,41.4,43.4,75,3.64,1.64,2.8,0.77,15.3,43.64,62.71,57,EX,35.5,EX,41.4,EX,45,EX,75,EX,3.5,EX,MED,STK,EX,None / Very Small,15.5,EX,43.5,62.7,EX,EX,EX,EX,EX,EX,#N/A,EX,VG,,1,VG,1,EX,0.9,EX,0.9,EX,5.4,EX,5.2,EX,1.2,EX,1.3,VG,1.3,VG,2.9,VG,3.1,VG,0.9,VG,0.4,EX,1.2,VG,2.3,EX,1.8,EX,0.8,EX,
662,EX,,3.04,3.06,1.907,59.7,35.61,41.1,46,78.1,4.69,2.16,4.03,0.69,14.46,43.36,62.55,60,EX,35.5,EX,41.2,EX,45,EX,80,EX,4.5,EX,STK,THK,VG,None / Very Small,14.5,EX,43.5,62.5,EX,VG,EX,VG,VG,VG,#N/A,VG,GD,,0.8,EX,2.6,GD,1,EX,0.9,EX,6.4,EX,3.9,EX,1.4,VG,1,EX,1.6,VG,3.4,GD,2.8,VG,0.2,EX,0.1,EX,0.3,EX,1.8,EX,1.9,EX,0.9,EX,
663,EX,,3.17,3.19,1.88,62.2,32.96,40.44,53.8,78.7,4.44,2.55,3.65,0.63,12.24,42.37,59.14,62,EX,33,EX,40.4,VG,55,EX,80,EX,4.5,EX,STK,THK,VG,None / Very Small,12,VG,42.5,59.1,EX,VG,GD,GD,GD,GD,#N/A,GD,VG,,0.8,EX,0.5,EX,0.9,EX,1,VG,3.8,EX,4.5,EX,0.7,EX,0.6,EX,0.9,EX,2.8,VG,2.2,EX,0.4,EX,0.5,EX,0.7,EX,1,EX,1,EX,1.1,EX,
175,VG,,3.12,3.16,1.858,58.4,32.56,40.51,47,75.5,3.34,1.53,2.39,0.51,13.28,42.45,59.17,58,EX,32.5,EX,40.6,EX,45,EX,75,EX,3.5,EX,MED,STK,EX,None / Very Small,13.5,EX,42.5,59.2,EX,EX,VG,VG,VG,VG,#N/A,VG,VG,,1.2,VG,2.3,VG,0.5,EX,1,VG,5,EX,3.4,EX,0.9,EX,1,EX,1,EX,2.3,VG,3.8,VG,0.3,EX,0.5,EX,0.6,EX,1.2,EX,2.1,EX,1.2,EX,
237,VG,VG,3.13,3.15,1.914,57.9,33.83,40.99,45.8,75.9,3.63,1.91,2.52,0.45,14.07,43.2,60.94,58,EX,34,EX,41,EX,45,EX,75,EX,3.5,EX,MED,STK,EX,None / Very Small,14,EX,43,60.9,EX,EX,EX,EX,EX,EX,EX,EX,VG,VG,0.5,EX,0.3,EX,0.7,EX,0.5,EX,5.2,EX,1.9,EX,0.5,EX,0.3,EX,0.3,EX,1.7,VG,2,EX,0.1,EX,0.3,EX,0.4,EX,1.7,EX,1.8,EX,0.6,EX,
197,VG,GD,3.21,3.22,1.974,57.3,34.05,40.74,46.6,74.6,4.11,2.08,2.8,0.34,14.43,42.86,61.4,57,EX,34,EX,40.8,EX,45,EX,75,EX,4,EX,STK,STK,EX,None / Very Small,14.5,EX,43,61.4,EX,EX,EX,EX,EX,EX,VG,EX,VG,VG,0.3,EX,1.2,EX,0.6,EX,0.3,EX,7.3,EX,3.9,EX,0.7,EX,0.9,EX,0.6,EX,1.3,EX,3,VG,0.5,EX,0,EX,0.5,EX,4.8,VG,1.9,EX,0.3,EX,
643,VG,VG,2.95,2.98,1.788,59.6,35.8,40.28,50,79.5,3.51,1.01,2.46,0.54,14.68,42.12,60.34,60,EX,36,EX,40.2,VG,50,EX,80,EX,3.5,EX,THN,STK,EX,None / Very Small,14.5,EX,42,60.3,EX,VG,VG,VG,VG,VG,VG,VG,VG,GD,0.9,EX,1.3,VG,0.9,EX,0.5,EX,6.1,EX,5.4,EX,1.2,EX,1,EX,1,EX,2.7,VG,3,VG,0.1,EX,0.6,EX,0.5,EX,4.1,VG,3,EX,0.5,EX,
176,EX,VG,3.03,3.04,1.869,58.9,34.99,40.95,47.9,74.4,4.02,1.58,2.84,0.46,14.45,43.17,61.64,59,EX,35,EX,41,EX,50,EX,75,EX,4,EX,MED,STK,EX,None / Very Small,14.5,EX,43,61.6,EX,EX,EX,EX,EX,EX,EX,EX,EX,VG,0.3,EX,1,EX,0.4,EX,0.7,EX,4.1,EX,2.4,EX,1,EX,0.7,EX,0.7,EX,1.4,EX,1.5,EX,0.5,EX,0.5,EX,0.4,EX,1.8,EX,1.3,EX,0.8,EX,
225,VG,VG,3.12,3.13,1.926,58,33.5,41.14,46.4,76.5,4.29,2.21,2.95,0.38,13.86,43.48,61.67,58,EX,33.5,EX,41.2,EX,45,EX,75,EX,4.5,EX,STK,THK,VG,None / Very Small,14,EX,43.5,61.7,EX,VG,EX,VG,VG,VG,EX,VG,VG,VG,0.4,EX,0.2,EX,0.4,EX,0.8,EX,4.1,EX,2.7,EX,0.5,EX,0.6,EX,0.6,EX,1.6,VG,1.7,EX,0.4,EX,0.4,EX,0.1,EX,2.6,EX,1.4,EX,0.8,EX,
226,VG,VG,3,3.01,1.942,54,35.7,41.36,49.1,80.2,4.23,2.36,3.23,0.43,16.38,43.84,64.65,54,EX,35.5,EX,41.4,EX,50,EX,80,EX,4,EX,STK,THK,VG,None / Very Small,16.5,EX,44,64.6,GD,GD,VG,GD,GD,GD,VG,VG,GD,GD,0.5,EX,0.3,EX,0.6,EX,0.7,EX,4.6,EX,4.5,EX,0.8,EX,0.3,EX,1,EX,4.6,GD,1.5,EX,0.3,EX,0.6,EX,0.9,EX,1.9,EX,2.1,EX,0.7,EX,
